sha256,feature_status,failure_class,decoded_dir,package_name,manifest_version_code,manifest_version_name,min_sdk,target_sdk,uses_permission_count,activity_count,activity_alias_count,service_count,receiver_count,provider_count,uses_feature_count,smali_dir_count,smali_file_count,class_count,method_count,field_count,res_file_count,res_dir_count,asset_file_count,lib_file_count,native_abi_count,top_class_prefixes,sample_permissions,sample_components
052b9c89244ebe0e0b06ee8de0bd7bd9d75f166c61a72cd1e2b325dd8bdaf3be,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0007/left,com.phd.m1.c09.f007,,,,,0,0,0,0,0,0,0,1,13,13,26,0,3,1,0,0,0,com.phd.m1:13,,
055c9c23e30a671d9c6cd416fc82d9cc1a58772bb03dc5e59775075d31f2d795,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0006/right,com.phd.m1.c09.f006,,,,,0,0,0,0,0,0,0,2,12,12,24,0,3,1,0,0,0,com.phd.m1:12,,
1f8bce2bc4440c503b4bc59799f94e2392d0038557723692c4e9fb12957a3a90,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0018/left,com.phd.m1.c09.f018,,,,,0,0,0,0,0,0,0,1,12,12,24,0,3,1,0,0,0,com.phd.m1:12,,
24b232661cfc804d3c5d446b820eaf1077f897682346564fb92e264d59a1920b,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0007/right,com.phd.m1.c09.f007,,,,,0,0,0,0,0,0,0,2,13,13,26,0,3,1,0,0,0,com.phd.m1:13,,
24e55e5dc51887c838eec7d6a332113c19077c36104e97b65f3d132d6fe3b221,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0017/left,com.phd.m1.c09.f017,,,,,0,0,0,0,0,0,0,1,11,11,22,0,3,1,0,0,0,com.phd.m1:11,,
272974b6e7a91823dcb70b0c257874b95d34cbb416b599a517f81a8be86a3307,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0014/right,com.phd.m1.c09.f014,,,,,0,0,0,0,0,0,0,2,12,12,24,0,3,1,0,0,0,com.phd.m1:12,,
28ee10426a0d8cb40c81fca639edf73721d5e8c2e84902d2440756352d509aba,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0009/right,com.phd.m1.c09.f009,,,,,0,0,0,0,0,0,0,2,11,11,22,0,3,1,0,0,0,com.phd.m1:11,,
2aa58c997381b50a7d6ac34fa92612918864a2aed284c69c9cf27b47f75e43bf,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0014/left,com.phd.m1.c09.f014,,,,,0,0,0,0,0,0,0,1,12,12,24,0,3,1,0,0,0,com.phd.m1:12,,
3a7fdff1465d090af20b80ac932ab79ba6e96ef20c8e6ece042545f73c2eaf04,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0016/left,com.phd.m1.c09.f016,,,,,0,0,0,0,0,0,0,1,10,10,20,0,3,1,0,0,0,com.phd.m1:10,,
3ba6a92759a049cde04eaad410d8680998bc4ea4d5dcdd0029b6d65fd22cef67,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0017/right,com.phd.m1.c09.f017,,,,,0,0,0,0,0,0,0,2,11,11,22,0,3,1,0,0,0,com.phd.m1:11,,
3cb707376d89cad68809cb9467dbe7f58dc251284fe4967d58ebc0611335bfd1,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0004/left,com.phd.m1.c09.f004,,,,,0,0,0,0,0,0,0,1,10,10,20,0,3,1,0,0,0,com.phd.m1:10,,
3de4b84fd787c80cddb4d34a644a62026ebd912a6b682027cb19b40aca992dc1,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0004/right,com.phd.m1.c09.f004,,,,,0,0,0,0,0,0,0,2,10,10,20,0,3,1,0,0,0,com.phd.m1:10,,
503472bb89a9dc93807d993be09d8ce0bac31fdde96acfce5b5ccbe51f5084d2,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0019/left,com.phd.m1.c09.f019,,,,,0,0,0,0,0,0,0,1,13,13,26,0,3,1,0,0,0,com.phd.m1:13,,
51e15704cfa130231068fce8c4454103230fe1fbf3a847be8cdb67055927d517,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0010/right,com.phd.m1.c09.f010,,,,,0,0,0,0,0,0,0,2,12,12,24,0,3,1,0,0,0,com.phd.m1:12,,
53c4ef3e63ca641e4421924d7cb6c57a38a41a9162234757c4038bb59731593c,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0019/right,com.phd.m1.c09.f019,,,,,0,0,0,0,0,0,0,2,13,13,26,0,3,1,0,0,0,com.phd.m1:13,,
641ac1a536c6b7e4d52f843fea64b98b871c355f5cf6518977dadf11628386b0,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0001/right,com.phd.m1.c09.f001,,,,,0,0,0,0,0,0,0,2,11,11,22,0,3,1,0,0,0,com.phd.m1:11,,
6a96e3d5ed8ed631c5f9c5893fb2d7289ce96d5bea20b684fbd8a2ffe5f85de1,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0015/left,com.phd.m1.c09.f015,,,,,0,0,0,0,0,0,0,1,13,13,26,0,3,1,0,0,0,com.phd.m1:13,,
72396e495e049912b97c03301c8bda7e55b5cc2d62c3764679df94f2541beeaf,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0016/right,com.phd.m1.c09.f016,,,,,0,0,0,0,0,0,0,2,10,10,20,0,3,1,0,0,0,com.phd.m1:10,,
732055db8cb1b8ce848464ab32064fb3aea0af8f0edb84653d8f1c6104927b68,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0018/right,com.phd.m1.c09.f018,,,,,0,0,0,0,0,0,0,2,12,12,24,0,3,1,0,0,0,com.phd.m1:12,,
73e06484113e2614b3ad658773da7896b3e99db877282209a7190707b4a75303,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0002/right,com.phd.m1.c09.f002,,,,,0,0,0,0,0,0,0,2,12,12,24,0,3,1,0,0,0,com.phd.m1:12,,
761b5cdfaaca2fc361cfcf41f23883caaa0d7f36673a707a294e2706cddbd719,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0011/left,com.phd.m1.c09.f011,,,,,0,0,0,0,0,0,0,1,13,13,26,0,3,1,0,0,0,com.phd.m1:13,,
7ac1f1edc533174438fcee9c81c4f166874381443f238149322f70ac3124fa5e,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0006/left,com.phd.m1.c09.f006,,,,,0,0,0,0,0,0,0,1,12,12,24,0,3,1,0,0,0,com.phd.m1:12,,
7bc0daf1d85e69aa61cef8bef40621bbffecf9cf2e6d75a04b8b79fd29ca9beb,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0002/left,com.phd.m1.c09.f002,,,,,0,0,0,0,0,0,0,1,12,12,24,0,3,1,0,0,0,com.phd.m1:12,,
813124d077e86c39e2add9990ab0bc094a14311914a6722253bdf812d1ba8cf3,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0020/right,com.phd.m1.c09.f020,,,,,0,0,0,0,0,0,0,2,10,10,20,0,3,1,0,0,0,com.phd.m1:10,,
8346b5267ad5d58ee085f7b7b4fa760a1783d1ac78564d41bded0289c6ebb671,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0013/right,com.phd.m1.c09.f013,,,,,0,0,0,0,0,0,0,2,11,11,22,0,3,1,0,0,0,com.phd.m1:11,,
83a4fdef1875ca201cf06139ff3e0d1e8b6d09a29782ec1d24923b4468548267,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0008/right,com.phd.m1.c09.f008,,,,,0,0,0,0,0,0,0,2,10,10,20,0,3,1,0,0,0,com.phd.m1:10,,
88a6267b2e14b3c9d8da450e4dae5db89f77f249abebcfd3a945c383560d0e8b,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0013/left,com.phd.m1.c09.f013,,,,,0,0,0,0,0,0,0,1,11,11,22,0,3,1,0,0,0,com.phd.m1:11,,
8991171f9808fe37197bd0189efafc3c153d1cd367222e7e7939a5f267e7564c,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0012/left,com.phd.m1.c09.f012,,,,,0,0,0,0,0,0,0,1,10,10,20,0,3,1,0,0,0,com.phd.m1:10,,
8eb4e4f213a1f844177033f0ebf1f5ea153c0cc4b4e79ac596077c75571227ce,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0001/left,com.phd.m1.c09.f001,,,,,0,0,0,0,0,0,0,1,11,11,22,0,3,1,0,0,0,com.phd.m1:11,,
a5e660b36d4c13b702ec8ec7371ce2a6ec576d65db20e2e6e5fd795724436859,success,,local-verify-not-published/DC-C09-S01-M1/DC-C09-S01-M1-CAND-0008/left,com.phd.m1.c09.f008,,,,,0,0,0,0,0,0,0,1,10,10,20,0,3,1,0,0,0,com.phd.m1:10,,
