sha256,feature_status,failure_class,decoded_dir,package_name,manifest_version_code,manifest_version_name,min_sdk,target_sdk,uses_permission_count,activity_count,activity_alias_count,service_count,receiver_count,provider_count,uses_feature_count,smali_dir_count,smali_file_count,class_count,method_count,field_count,res_file_count,res_dir_count,asset_file_count,lib_file_count,native_abi_count,top_class_prefixes,sample_permissions,sample_components
0642a1bca5d193c5dd95d465bb9d06243ef070b34a09952f465a60b8eed0f0b7,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0015/right,com.phd.m1.c03.f015,,,,,0,0,0,0,0,0,0,1,8,8,16,0,4,2,0,0,0,com.phd.m1:8,,
078f3b7ecca2b39b6e04194a0a603e2c00daf8280ac25a5b042d31e2edcb23f7,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0009/left,com.phd.m1.c03.f009,,,,,0,0,0,0,0,0,0,1,6,6,12,0,3,1,0,0,0,com.phd.m1:6,,
0cce7951d08d38bfd4a20ed772186b824f06683ab89f9ad4a1ceb862fdd1b62c,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0015/left,com.phd.m1.c03.f015,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
1391363e8aefa91c3e48fe2e5960283987a8d7d97082cdd02addfd25dd6072cc,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0007/right,com.phd.m1.c03.f007,,,,,0,0,0,0,0,0,0,1,8,8,16,0,4,2,0,0,0,com.phd.m1:8,,
13b487e72330eec35d04087d0938efc53d87feb99c85d5b1df0bb1212ee8dd4d,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0011/right,com.phd.m1.c03.f011,,,,,0,0,0,0,0,0,0,1,8,8,16,0,4,2,0,0,0,com.phd.m1:8,,
19d4fd9a84e83c37ea1c4cde3e424f44aee1ee455d2474432732ce558dd12d4a,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0012/left,com.phd.m1.c03.f012,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
1be22f49e1f117ebf0a7ed6253b02e051fa240f078b8ec2dd0b50a7e50d2735a,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0004/left,com.phd.m1.c03.f004,,,,,0,0,0,0,0,0,0,1,5,5,10,0,3,1,0,0,0,com.phd.m1:5,,
1be522e7ff8d1d8265eb558b0d811560b3f18692b4ccaeaf3bfd5be538167b32,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0003/left,com.phd.m1.c03.f003,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
203e6c5fa7b21020cd8f7974c6b1c253501e1c6b01ca65256e406b57e7217d04,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0009/right,com.phd.m1.c03.f009,,,,,0,0,0,0,0,0,0,1,6,6,12,0,4,2,0,0,0,com.phd.m1:6,,
2cc552555e652a7c4ffccc9752fe47440e3a4535ae26223aa09b28d6583998db,success,,local-verify-not-published/DC-C03-S01-M1/DC-C03-S01-M1-CAND-0019/left,com.phd.m1.c03.f019,,,,,0,0,0,0,0,0,0,1,8,8,16,0,3,1,0,0,0,com.phd.m1:8,,
