coordinate,dataset_id,pair_id,source_pair_id,pair_role,relation_label,split,split_group_id,left_role,right_role,left_sha256,right_sha256,left_package,right_package,left_feature_status,right_feature_status,pair_feature_status,permissions_jaccard,components_jaccard,classes_jaccard,res_path_jaccard,label_source,label_confidence,source_ref,expected_change,expected_invariants,selection_rule,allowed_use,forbidden_use,evidence_ref
DC-C08-S01-M1,DC-C08-S01-M1,DC-C08-S01-M1-POS-0001,DC-C08-S01-M1-CAND-0001,positive,positive_code_deletion,dev,C08M1-DEL-0001,base_app,code_deleted,aa489f66923418cbddc940fc2c74f6313cce2b2f95669c601bf04b97b49dcac5,31e3e510e16fbff804548b502d2216be024acf9172688a7947d73edd11a8a05a,com.phd.m1.c08.f001,com.phd.m1.c08.f001,success,success,success,,,0.5714,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,generated class and method counts are reduced on right APK,manifest package and resources stay stable,20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C08-S01-M1,DC-C08-S01-M1,DC-C08-S01-M1-POS-0002,DC-C08-S01-M1-CAND-0002,positive,positive_code_deletion,dev,C08M1-DEL-0002,base_app,code_deleted,b1019d30e947aa5ae1eb21445d8db352168e31c69f9cfe8a21f3943452f590e1,5a5601b72f8c96e5b4214e2cc83fee3637311f617e1f51031a0dd027941d91bc,com.phd.m1.c08.f002,com.phd.m1.c08.f002,success,success,success,,,0.6250,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,generated class and method counts are reduced on right APK,manifest package and resources stay stable,20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C08-S01-M1,DC-C08-S01-M1,DC-C08-S01-M1-POS-0003,DC-C08-S01-M1-CAND-0003,positive,positive_code_deletion,dev,C08M1-DEL-0003,base_app,code_deleted,16822a33db49dc931d3ff5ca7e03fffe9513cc57a2f5f4b3b761b7c25f16842d,d05c6bb54bfaf3c591e0f17e11de8c0213ec07089d6081115042220fc588d49d,com.phd.m1.c08.f003,com.phd.m1.c08.f003,success,success,success,,,0.6667,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,generated class and method counts are reduced on right APK,manifest package and resources stay stable,20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C08-S01-M1,DC-C08-S01-M1,DC-C08-S01-M1-POS-0004,DC-C08-S01-M1-CAND-0004,positive,positive_code_deletion,dev,C08M1-DEL-0004,base_app,code_deleted,5971b386fa88ea86c438301d642b2dc2cf056ceb058b762e444cfadfc996dc16,f175f0bbcb1173e470d0b190935605f0a27aa3ffd75b9d36fe30bedf2febb49e,com.phd.m1.c08.f004,com.phd.m1.c08.f004,success,success,success,,,0.7000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,generated class and method counts are reduced on right APK,manifest package and resources stay stable,20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C08-S01-M1,DC-C08-S01-M1,DC-C08-S01-M1-POS-0005,DC-C08-S01-M1-CAND-0005,positive,positive_code_deletion,holdout,C08M1-DEL-0005,base_app,code_deleted,a571c7d78efa020336ea3d7889760123d1ffdda46320285f49f77f848c0d0b0b,e46ac4d57ea2829545c5edf3b26434df83a43860573dba7fd7e4644793dea461,com.phd.m1.c08.f005,com.phd.m1.c08.f005,success,success,success,,,0.5000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,generated class and method counts are reduced on right APK,manifest package and resources stay stable,20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C08-S01-M1,DC-C08-S01-M1,DC-C08-S01-M1-POS-0006,DC-C08-S01-M1-CAND-0006,positive,positive_code_deletion,dev,C08M1-DEL-0006,base_app,code_deleted,781f28185008b3ae83d9bfae83ab3c79a82414d3ce7f58c32cbf658128ca18e9,3266baa6ff4f20799b5d240b5dfc1240962f7abdf2faa746966f7dc3837970e1,com.phd.m1.c08.f006,com.phd.m1.c08.f006,success,success,success,,,0.5714,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,generated class and method counts are reduced on right APK,manifest package and resources stay stable,20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C08-S01-M1,DC-C08-S01-M1,DC-C08-S01-M1-POS-0007,DC-C08-S01-M1-CAND-0007,positive,positive_code_deletion,dev,C08M1-DEL-0007,base_app,code_deleted,27ab8afe11878a10ca3482e37d977cb6ac4e973d7be33f35741b58236a2ed62b,e52870b799ec8961dca23ef4d602c966be750e45e810592a34714ca35fd65510,com.phd.m1.c08.f007,com.phd.m1.c08.f007,success,success,success,,,0.6250,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,generated class and method counts are reduced on right APK,manifest package and resources stay stable,20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C08-S01-M1,DC-C08-S01-M1,DC-C08-S01-M1-POS-0008,DC-C08-S01-M1-CAND-0008,positive,positive_code_deletion,dev,C08M1-DEL-0008,base_app,code_deleted,758bc816a5a1f793fb1b2c84329a6c23bf8090e193c66499212ff8b90bb647d3,aeba28df6df3330e14cd2b8a5a22099538a38a990d1c97c6294b2604a510494e,com.phd.m1.c08.f008,com.phd.m1.c08.f008,success,success,success,,,0.6667,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,generated class and method counts are reduced on right APK,manifest package and resources stay stable,20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C08-S01-M1,DC-C08-S01-M1,DC-C08-S01-M1-POS-0009,DC-C08-S01-M1-CAND-0009,positive,positive_code_deletion,dev,C08M1-DEL-0009,base_app,code_deleted,7903077f21dffbabc007df5b33eadee29d875eeb970f0a4ff102fcdc3caeb557,0422322268f1ed97b5ee65dd2c0cc8753c7b780fa929ab9e2e517e85785ecb98,com.phd.m1.c08.f009,com.phd.m1.c08.f009,success,success,success,,,0.7000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,generated class and method counts are reduced on right APK,manifest package and resources stay stable,20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
DC-C08-S01-M1,DC-C08-S01-M1,DC-C08-S01-M1-POS-0010,DC-C08-S01-M1-CAND-0010,positive,positive_code_deletion,holdout,C08M1-DEL-0010,base_app,code_deleted,54425c21f493958a1b810e7e6559dc33d95097b676b82eee09b9f1d946c12d03,77a35fefb7bcd062312973572e2e6b766c0ea1b3fbf566be30d707b398fc39d0,com.phd.m1.c08.f010,com.phd.m1.c08.f010,success,success,success,,,0.5000,1.0000,controlled synthetic local generation,strong,experiments/datasets/tools/build_m1_controlled_synthetic.py,generated class and method counts are reduced on right APK,manifest package and resources stay stable,20 generated families; every fifth positive pair is holdout,"M1 diagnostic inspection, split checks, class-specific checks, and explanation-tag preparation",No real-world benchmark claim; this is a controlled synthetic diagnostic set.,controlled synthetic local generation
